ZIP;NAME;TYPE;A0_NAME;A1_NAME;A2_NAME;A3_NAME;A4_NAME;A5_NAME;A6_NAME;A7_NAME;A8_NAME;X_COORDINATE;Y_COORDINATE;SERVICE_HOURS;TEMP_SERVICE_HOURS;TEMP_SERVICE_HOURS_UNTIL;TEMP_SERVICE_HOURS_2;TEMP_SERVICE_HOURS_2_UNTIL;comment_est;comment_eng;comment_rus;comment_lav;comment_lit;MODIFIED
88878;"Vilniaus NORFA Minsko paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Minsko pl.";;3;;25.305245;54.652141;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2024-03-29T06:03:35.717+02:00
88890;"Vilniaus NORFA Molėtų pl. paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Molėtų pl.";;47;;25.272245;54.772084;;;;;;;;;;"Paštomatą rasite lauke prie pastato sienos, iš Molėtų pl. pusės";2024-02-23T15:41:25.663+02:00
77734;"Vilniaus NORFA Rygos paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Rygos g.";;49;;25.212569;54.719025;;;;;;;;;;"Paštomatą rasite lauke prie sienos, iš Rygos g. pusės";2024-03-29T06:03:36.573+02:00
77778;"Vilniaus NORFA Zujūnų g. paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Zujūnų g.";;1;;25.160513;54.711004;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, dešinėje įėjimo į degalinę pusėje, už kampo";2024-03-26T14:36:15.990+02:00
88879;"Vilniaus NORFA Žvalgų paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Kalvarijų g.";;151;;25.287830;54.721530;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje, už kampo";2024-03-26T14:36:14.577+02:00
77779;"Vilniaus ORLEN Juodojo Kelio paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Juodasis kel.";;32;;25.342406;54.663020;;;;;;;;;;;2024-03-29T06:03:36.047+02:00
99054;"Vilniaus PAUPIO Aukštaičių g. 7 paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Aukštaičių g.";;7;;25.300806;54.679008;;;;;;;;;;;2024-07-10T17:14:15.977+03:00
77783;"Vilniaus PC AKROPOLIS paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Ozo g.";;25;;25.263246;54.711370;;;;;;;;;;"Paštomatą rasite lauke prie sienos, 5 įėjimo į PC dešinėje, netoli parduotuvės Ermitažas";2024-02-23T12:43:38.223+02:00
99043;"Vilniaus PC BANGINIS paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"P. Lukšio g.";;34;;25.301184;54.710229;;;;;;;;;;;2024-02-23T17:11:01.863+02:00
99037;"Vilniaus PC BIG paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Ukmergės g.";;369;;25.228324;54.740067;;;;;;;;;;;2024-03-22T06:03:45.223+02:00
88811;"Vilniaus PC DOMUS PRO paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Ukmergės g.";;308;;25.225183;54.740274;;;;;;;;;;;2024-03-22T06:03:45.547+02:00
99558;"Vilniaus PC MADA paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Viršuliškių g.";;40;;25.227667;54.708067;;;;;;;;;;;2024-11-25T11:28:43.733+02:00
88814;"Vilniaus PC MANDARINAS paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Ateities g.";;91;;25.245603;54.731229;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į prekybos centrą pusėje";2023-08-16T06:02:26.813+03:00
77787;"Vilniaus PC OZAS paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Ozo g.";;18;;25.276921;54.714811;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje pagrindinio įėjimo į PC pusėje, netoli parkingo";2024-02-23T12:41:45.667+02:00
99041;"Vilniaus PC PAŠILAIČIAI paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Pavilnionių g.";;55;;25.211573;54.736147;;;;;;;;;;;2024-02-23T12:17:04.627+02:00
99053;"Vilniaus PLC PANORAMA paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Saltoniškių g.";;9;;25.258872;54.699498;;;;;;;;;;;2024-02-23T12:34:09.967+02:00
99069;"Vilniaus PPC HELIOS CITY paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Savanorių pr.";;1;;25.258569;54.679660;;;;;;;;;;;2024-03-26T14:36:15.407+02:00
99015;"Vilniaus PREKYBOS PARKO UNA paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Dangeručio g.";;1;;25.275368;54.779676;;;;;;;;;;;2024-02-23T15:41:48.537+02:00
77773;"Vilniaus Pagirių MAXIMA paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus r. sav.";"Pagirių k.";;"Durpių g.";;36;;25.201983;54.578411;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2024-03-22T06:03:48.083+02:00
99559;"Vilniaus REZUS Žemaitės paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Žemaitės g.";;22;;25.257301;54.671757;;;;;;;;;;;2024-11-25T11:28:08.820+02:00
88858;"Vilniaus RIMI Architektų paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Architektų g.";;19;;25.213588;54.673672;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, dešinėje įėjimo į parduotuvę pusėje, už kampo";2024-02-23T17:08:35.777+02:00
77735;"Vilniaus RIMI Fabijoniškių paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Ukmergės g.";;233;;25.244926;54.720839;;;;;;;;;;"Paštomatą rasite lauke prie sienos, iš Ukmergės g. pusės";2024-02-23T17:14:38.717+02:00
77736;"Vilniaus RIMI Kareivių paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Kareivių g.";;11A;;25.299687;54.717590;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į prekybos centrą pusėje, už kampo";2024-01-16T06:03:27.103+02:00
99071;"Vilniaus RIMI Linkmenų paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Linkmenų g.";;22;;25.267982;54.705046;;;;;;;;;;;2024-10-17T10:01:29.170+03:00
77737;"Vilniaus RIMI Medeinos paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Medeinos g.";;8;;25.226908;54.729681;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2024-03-21T12:35:33.953+02:00
99965;"Vilniaus RIMI Pavilnionių paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Pavilnionių g.";;22;;25.217638;54.735404;;;;;;;;;;;2024-03-29T06:03:36.160+02:00
88859;"Vilniaus RIMI Rygos paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Rygos g.";;8;;25.224671;54.715875;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje, už kampo";2023-11-28T16:41:19.257+02:00
88815;"Vilniaus RIMI Savanorių paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Kedrų g.";;4;;25.257998;54.675640;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje pagrindinio iėjimo į parduotuvę pusėje";2024-06-10T13:58:48.367+03:00
88823;"Vilniaus RIMI Vydūno paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Vydūno g.";;4;;25.188892;54.707191;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2024-03-29T06:03:36.267+02:00
77738;"Vilniaus RIMI Zarasų g. paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Zarasų g.";;5A;;25.311927;54.680978;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2024-03-29T06:03:36.473+02:00
77771;"Vilniaus RIMI Šiaurės g. paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Šiaurės g.";;37;;25.411762;54.701116;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, kairėje įėjimo į parduotuvę pusėje, už kampo";2024-02-23T15:24:31.263+02:00
88816;"Vilniaus RIMI Žirmūnų paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Žirmūnų g.";;64;;25.300741;54.712017;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje ""Topo centro"" įėjimo pusėje";2024-02-23T17:13:22.900+02:00
77780;"Vilniaus Riešės MAXIMA Beržų 92 paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus r. sav.";"Riešės k.";;"Beržų g.";;92;;25.251884;54.807471;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, dešinėje įėjimo į parduotuvę pusėje, už kampo";2024-03-22T06:03:47.673+02:00
77789;"Vilniaus SMĖLIO ARENA paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Justiniškių g.";;12;;25.219334;54.703390;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į Smėlio Areną pusėje";2024-02-23T11:59:56.787+02:00
99545;"Vilniaus Salininkų LIDL paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Barčių g.";;1;;25.260576;54.604796;;;;;;;;;;;2024-11-25T11:59:49.967+02:00
77759;"Vilniaus Salininkų NORFA paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Salininkų g.";;129A;;25.263751;54.605224;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje, už kampo";2024-03-24T06:03:35.850+02:00
99963;"Vilniaus Skaidiškių MAXIMA paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus r. sav.";"Skaidiškių k.";;"Rudaminos g.";;29;;25.383197;54.606468;;;;;;;;;;;2024-08-02T10:04:42.797+03:00
99061;"Vilniaus Smetonos g. 5 paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"A. Smetonos g.";;5;;25.275996;54.686478;;;;;;;;;;;2024-02-23T15:37:20.520+02:00
77757;"Vilniaus Tarandės RIMI paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Vaivadiškių g.";;2;;25.203208;54.748370;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į turgų pusėje";2024-02-23T12:23:34.857+02:00
99589;"Vilniaus Trakų Vokės LIDL paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"J. Tiškevičiaus g.";;17;;25.110739;54.625206;;;;;;;;;;;2024-12-11T10:54:28.507+02:00
99957;"Vilniaus Trakų Vokės MAXIMA paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"J. Tiškevičiaus g.";;22;;25.109981;54.624098;;;;;;;;;;;2024-12-11T10:55:09.820+02:00
77750;"Vilniaus VC 2000 paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Jogailos g.";;4;;25.278709;54.686245;;;;;;;;;;"Paštomatą rasite VC 2000 pastato viduje, kairėje pusėje. Ieškokite Omniva lipduko ant pastato durų";2024-01-17T06:03:19.610+02:00
77782;"Vilniaus VC EVOLUTION paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Ukmergės g.";;223;;25.248924;54.715259;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į VC pusėje, už kampo";2024-10-17T09:54:18.993+03:00
77743;"Vilniaus VC ŽALGIRIO 135 paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Žalgirio g.";;135;;25.272422;54.704980;;;;;;;;;;"Paštomatą rasite lauke prie sienos, prie įvažiavimo į vidinį kiemą iš Žalgirio g. pusės";2024-10-17T10:02:12.450+03:00
88818;"Vilniaus VIADA Saltoniškių paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Saltoniškių g.";;12;;25.259948;54.699262;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje degalinės įėjimo pusėje";2024-02-23T12:34:57.510+02:00
88826;"Vilniaus VIADA Saulėtekio paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Nemenčinės pl.";;5;;25.326769;54.726292;;;;;;;;;;"Paštomatą rasite lauke prie sienos, galinėje degalinės pusėje";2024-02-23T11:55:35.270+02:00
77790;"Vilniaus Zujūnų RIMI paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus r. sav.";"Antežerių k.";;"Žirgų g.";;24;;25.184088;54.731917;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2024-03-29T06:03:35.840+02:00
96149;"Vinni Spordikompleksi pakiautomaat";0;EE;"Lääne-Viru maakond";"Vinni vald";"Vinni alevik";;"Sõpruse tn";;16;;26.426515;59.289920;;;;;;;;;;;2025-01-08T10:56:16.973+02:00
96264;"Virtsu pakiautomaat";0;EE;"Pärnu maakond";"Lääneranna vald";"Virtsu alevik";;"Tallinna mnt";;13;;23.515292;58.572253;;;;;;;;;;;2025-01-08T12:11:19.077+02:00
96329;"Viru-Nigula pakiautomaat";0;EE;"Lääne-Viru maakond";"Viru-Nigula vald";"Viru-Nigula alevik";;"Kirikaia tn";;2;;26.689319;59.447138;;;;;;;;;;;2025-01-09T15:21:55.253+02:00
99591;"Visagino LIDL paštomatas";0;LT;"Utenos apskr.";"Visagino sav.";"Visagino m.";;"Veteranų g.";;9;;26.434387;55.598665;;;;;;;;;;;2025-02-10T13:27:49.827+02:00
99020;"Visagino NORFA Draugystės paštomatas";0;LT;"Utenos apskr.";"Visagino sav.";"Visagino m.";;"Draugystės g.";;9;;26.445136;55.594398;;;;;;;;;;;2024-09-09T13:49:38.807+03:00
55582;"Visagino NORFA Taikos paštomatas";0;LT;"Utenos apskr.";"Visagino sav.";"Visagino m.";;"Taikos pr.";;10;;26.431304;55.603540;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2024-04-05T12:14:27.290+03:00
88840;"Visagino VIADA paštomatas";0;LT;"Utenos apskr.";"Visagino sav.";"Visagino m.";;"Statybininkų g.";;1;;26.438763;55.594513;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į degalinę pusėje, už kampo";2024-04-05T12:15:28.817+03:00
9157;"Viļakas Balvu ielas pakomāts";0;LV;"Balvu novads";Viļaka;;;"Balvu iela";;5;;27.671230;57.184163;;;;;;;;;"Pa labi no T/C Centrālās ieejas";;2024-06-21T10:50:33.217+03:00
9118;"Viļānu Brīvības ielas pakomāts";0;LV;"Rēzeknes novads";Viļāni;;;"Brīvības iela";;13;;26.924003;56.548051;;;;;;;;;"Pa labi no ieejas";;2024-06-21T09:15:39.303+03:00
91999;"Vormsi pakiväljastus";0;EE;"Lääne maakond";"Vormsi vald";"Hullo küla";;;Poe;;;23.243318;58.992369;;;;;;;;;;;2024-03-20T09:00:57.693+02:00
96107;"Väike-Maarja Grossi pakiautomaat";0;EE;"Lääne-Viru maakond";"Väike-Maarja vald";"Väike-Maarja alevik";;"Pikk tn";;9;;26.252251;59.129914;;;;;;;;;;;2025-01-17T13:30:17.350+02:00
46295;"Väike-Maarja postipunkt";1;EE;"Lääne-Viru maakond";"Väike-Maarja vald";"Väike-Maarja alevik";;"Lõuna tn";;10;;26.254916;59.126062;"T 11:00-17:00 K,R 11:00-14:00 E,N,L,P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2025-01-24T12:23:01.673+02:00
96348;"Vändra Coop Konsumi pakiautomaat";0;EE;"Pärnu maakond";"Põhja-Pärnumaa vald";"Vändra alev";;"Pärnu-Paide mnt";;21;;25.038198;58.654165;;;;;;;;;;;2025-01-09T15:27:55.507+02:00
96168;"Vändra Koidula Coop Konsumi pakiautomaat";0;EE;"Pärnu maakond";"Põhja-Pärnumaa vald";"Vändra alev";;"Vana tn";;60;;25.040318;58.651870;;;;;;;;;;;2025-01-08T11:33:53.200+02:00
87794;"Vändra postipunkt";1;EE;"Pärnu maakond";"Põhja-Pärnumaa vald";"Vändra alev";;"Pärnu-Paide mnt";;4;;25.032231;58.653107;"E,K,R 09:00-13:00 T,N 14:00-18:00 L,P SULETUD";;;;;;;;;;2025-03-14T12:54:55.717+02:00
96350;"Värska pakiautomaat";0;EE;"Võru maakond";"Setomaa vald";"Värska alevik";;"Pikk tn";;12;;27.633564;57.957870;;;;;;;;;;;2025-01-09T15:28:37.143+02:00
64094;"Värska postipunkt";1;EE;"Võru maakond";"Setomaa vald";"Värska alevik";;"Pikk tn";;12;;27.633784;57.957979;"E,T,K,N,R 08:30-12:00, 12:30-16:30 L,P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2025-02-18T10:54:03.040+02:00
96377;"Vääna pakiautomaat";0;EE;"Harju maakond";"Harku vald";"Vääna küla";;"Viljapuuaia tee";;1;;24.413534;59.391493;;;;;;;;;;;2025-01-15T12:37:53.313+02:00
96325;"Vääna-Jõesuu kauplus Maksis pakiautomaat";0;EE;"Harju maakond";"Harku vald";"Vääna-Jõesuu küla";;;"11390 Tallinn-Rannamõisa-Kloogaranna maantee";;;24.367251;59.432923;;;;;;;;;;;2025-01-15T12:31:34.573+02:00
96297;"Väätsa pakiautomaat";0;EE;"Järva maakond";"Türi vald";"Väätsa alevik";;"Pikk tn";;3;;25.451935;58.890171;;;;;;;;;;;2025-01-08T11:22:23.617+02:00
96246;"Võhma Bussijaama pakiautomaat";0;EE;"Viljandi maakond";"Põhja-Sakala vald";"Võhma linn";;"Tallinna tn";;17;;25.557505;58.630963;;;;;;;;;;;2025-01-08T12:05:33.083+02:00
70695;"Võhma postipunkt";1;EE;"Viljandi maakond";"Põhja-Sakala vald";"Võhma linn";;"Kauba tn";;3a;;25.559617;58.627376;"E,T,K,N,R 10:00-17:00 L 10:00-16:00 P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2025-02-19T15:29:39.280+02:00
96349;"Võnnu kultuurimaja pakiautomaat";0;EE;"Tartu maakond";"Kastre vald";"Võnnu alevik";;"Tartu tn";;24;;27.047651;58.283765;;;;;;;;;;;2025-01-09T15:28:17.810+02:00
96035;"Võru Coop Maksimarketi pakiautomaat";0;EE;"Võru maakond";"Võru linn";;;"Jüri tn";;83;;27.010698;57.835449;;;;;;;;;;;2025-01-17T11:20:45.677+02:00
96064;"Võru Maxima XX pakiautomaat";0;EE;"Võru maakond";"Võru linn";;;"Kooli tn";;2;;27.004566;57.847977;;;;;;;;;;;2025-01-17T13:15:36.360+02:00
96314;"Võru kesklinna Circle K pakiautomaat";0;EE;"Võru maakond";"Võru linn";;;"Jüri tn";;45;;27.006980;57.842166;;;;;;;;;;;2025-01-08T16:23:37.303+02:00
65601;"Võru postkontor";1;EE;"Võru maakond";"Võru linn";;;"Kooli tn";;6;;27.008646;57.845881;"E,T,K,N,R 10:00-18:00 L,P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2025-03-17T09:19:46.430+02:00
96298;"Võsu pakiautomaat";0;EE;"Lääne-Viru maakond";"Haljala vald";"Võsu alevik";;"Mere tn";;63;;25.960492;59.576111;;;;;;;;;;;2025-01-08T11:22:50.847+02:00
88845;"Zarasų IKI Vytauto paštomatas";0;LT;"Utenos apskr.";"Zarasų r. sav.";"Zarasų m.";;"Vytauto g.";;54;;26.264804;55.736347;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2023-12-28T09:50:21.040+02:00
9276;"Zaķumuižas pakomāts";0;LV;"Ropažu novads";"Ropažu pagasts";Zaķumuiža;;"Vidzemes prospekts";;11A;;24.481423;56.969591;;;;;;;;;"Pa labi no ieejas
";;2024-06-25T10:28:31.557+03:00
9593;"Zaļenieku TOP pakomāts";0;LV;"Jelgavas novads";"Zaļenieku pagasts";Zaļenieki;;"Centra iela";;7;;23.510651;56.526380;;;;;;;;;"Pa kreisi no ieejas
";;2024-02-13T09:49:19.447+02:00
9168;"Zilupes TOP pakomāts";0;LV;"Ludzas novads";Zilupe;;;"Brīvības iela";;34;;28.121356;56.388578;;;;;;;;;"Pie ieejas veikalā";;2024-06-21T11:22:58.193+03:00
9248;"Zvejniekciema Mego pakomāts";0;LV;"Saulkrastu novads";"Saulkrastu pagasts";Zvejniekciems;;"Bērzu aleja";;5;;24.414224;57.315206;;;;;;;;;"Pa kreisi no ieejas
";;2024-06-25T09:34:25.493+03:00
67194;"Õru postipunkt (Epre kauplus)";1;EE;"Valga maakond";"Valga vald";"Õruste küla";;;;;;26.179380;57.922601;"E,T,K,N,R 09:00-13:00 L,P SULETUD";;;;;;;;;;2024-12-19T09:39:43.107+02:00
96177;"Ülenurme Coop Konsumi pakiautomaat";0;EE;"Tartu maakond";"Kambja vald";"Ülenurme alevik";;"Võru mnt";;2;;26.721831;58.315165;;;;;;;;;;;2025-01-30T15:06:04.697+02:00
9952;"Ādažu Gaujas ielas Mini RIMI pakomāts";0;LV;"Ādažu novads";"Ādažu pagasts";Ādaži;;"Gaujas iela";;6;;24.322649;57.076394;;;;;;;;;"Pa labi no T/C ieejas";;2024-06-26T14:50:43.603+03:00
9524;"Ādažu Rīgas gatves ELVI pakomāts";0;LV;"Ādažu novads";Ādaži;;;"Rīgas gatve";;51;;24.317280;57.080383;;;;;;;;;"Pa kreisi no ieejas
";;2024-03-26T08:48:55.070+02:00
9105;"Ādažu T/C Apelsīns pakomāts";0;LV;"Ādažu novads";"Ādažu pagasts";Ādaži;;"Rīgas gatve";;5;;24.320535;57.071482;;;;;;;;;"Pa labi no T/C ieejas";;2024-06-21T11:58:23.907+03:00
9153;"Ērgļu Zaļās ielas TOP pakomāts";0;LV;"Madonas novads";"Ērgļu pagasts";Ērgļi;;"Zaļā iela";;1;;25.644423;56.898305;;;;;;;;;"Blakus ieejai";;2024-06-21T10:45:14.567+03:00
9165;"Ķeguma ELVI pakomāts";0;LV;"Ogres novads";Ķegums;;;"Ķeguma prospekts";;5C;;24.718084;56.743749;;;;;;;;;"Pa kreisi no ieejas";;2023-09-29T15:20:25.733+03:00
9509;"Ķekavas Rīgas ielas RIMI pakomāts";0;LV;"Ķekavas nov.";"Ķekavas pag.";Ķekava;;"Rīgas iela";;22;;24.230824;56.832540;;;;;;;;;"Pa kreisi no centrālās ieejas
";;2024-06-25T14:45:29.660+03:00
9245;"Ķekavas T/C Dālderi pakomāts";0;LV;"Ķekavas nov.";"Ķekavas pag.";Ķekava;;"Nākotnes iela";;1;;24.238709;56.827763;;;;;;;;;"Pa labi no centrālās ieejas
";;2024-06-25T09:32:50.293+03:00
9978;"Ķekavas T/C Liiba pakomāts";0;LV;"Ķekavas nov.";"Ķekavas pag.";Ķekava;;"Rīgas iela";;22A;;24.232229;56.831791;;;;;;;;;"Pa labi no T/C Centrālās ieejas";;2024-06-26T16:12:55.747+03:00
88833;"ŠILUTĖS PREKYBA Lietuvininkų 37 paštomatas";0;LT;"Klaipėdos apskr.";"Šilutės r. sav.";"Šilutės m.";;"Lietuvininkų g.";;37;;21.471326;55.343228;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į prekybos centrą pusėje";2023-11-25T18:53:46.103+02:00
88824;"Šakių NORFA Šaulių paštomatas";0;LT;"Marijampolės apskr.";"Šakių r. sav.";"Šakių m.";;"Šaulių g.";;49;;23.031196;54.960777;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2023-12-07T06:03:20.987+02:00
99928;"Šakių RŪTA V. Kudirkos paštomatas";0;LT;"Marijampolės apskr.";"Šakių r. sav.";"Šakių m.";;"V. Kudirkos g.";;112;;23.048731;54.953424;;;;;;;;;;;2024-01-02T08:42:33.873+02:00
99530;"Šalčininkų MAXIMA Vilniaus g. paštomatas";0;LT;"Vilniaus apskr.";"Šalčininkų r. sav.";"Šalčininkų m.";;"Vilniaus g.";;52;;25.384978;54.307734;;;;;;;;;;;2024-11-25T13:03:39.120+02:00
77719;"Šalčininkų NORFA paštomatas";0;LT;"Vilniaus apskr.";"Šalčininkų r. sav.";"Šalčininkų m.";;"Vilniaus g.";;2B;;25.383699;54.317755;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2024-03-22T06:03:48.190+02:00
77720;"Šeduvos NORFA paštomatas";0;LT;"Šiaulių apskr.";"Radviliškio r. sav.";"Šeduvos m.";;"Panevėžio g.";;33;;23.762329;55.756257;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, dešinėje įėjimo į parduotuvę pusėje, už kampo";2022-12-02T13:58:02.093+02:00
55588;"Šiaulių ELIMART Gegužių paštomatas";0;LT;"Šiaulių apskr.";"Šiaulių m. sav.";"Šiaulių m.";;"Gegužių g.";;11;;23.268468;55.901246;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, kairėje įėjimo į parduotuvę pusėje, už kampo";2024-09-09T17:39:21.407+03:00
55594;"Šiaulių Ginkūnų MAXIMA paštomatas";0;LT;"Šiaulių apskr.";"Šiaulių r. sav.";"Ginkūnų k.";;"Rasos g.";;1A;;23.356550;55.953647;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, kairėje įėjimo į parduotuvę pusėje, už kampo";2024-04-04T11:53:23.833+03:00
55590;"Šiaulių IKI Gardino paštomatas";0;LT;"Šiaulių apskr.";"Šiaulių m. sav.";"Šiaulių m.";;"Gardino g.";;2;;23.273090;55.913581;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, dešinėje įėjimo į parduotuvę pusėje, už kampo, šalia laiptų";2023-12-29T14:20:04.303+02:00
55589;"Šiaulių IKI Lyros paštomatas";0;LT;"Šiaulių apskr.";"Šiaulių m. sav.";"Šiaulių m.";;"Lyros g.";;19A;;23.262413;55.914849;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2023-12-29T14:19:45.997+02:00
55593;"Šiaulių IKI Vilniaus 15E paštomatas";0;LT;"Šiaulių apskr.";"Šiaulių m. sav.";"Šiaulių m.";;"Vilniaus g.";;15E;;23.348021;55.923165;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2023-12-29T14:20:57.380+02:00
